id,text,label,source,platform_type,language,date_collected,text_length,clean_text,label_encoded
UG_TRUE_344,Obutabanguko mu maka – Omusajja ateeberezebwa okutta mukyalawe lwabutafumba mmere ya Ssekukkulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,obutabanguko mu maka omusajja ateeberezebwa okutta mukyalawe lwabutafumba mmere ya ssekukkulu,1
UG_TRUE_345,President Museveni ayimirizza ekibinja ky’amagye ekibadde kirwanyisa envuba embi ku nnyanja – alagidde watondebwewo obukiiko obuggya obutuulako abavubi ku myalo egyenjawulo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,21,president museveni ayimirizza ekibinja kyamagye ekibadde kirwanyisa envuba embi ku nnyanja alagidde watondebwewo obukiiko obuggya obutuulako abavubi ku myalo egyenjawulo,1
UG_TRUE_346,Omumyuka wa president Maj.Jesca Alupo takyalina amuvuganya ku kifo ky’omubaka wa parliament omukyala owa district ye Katakwi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,omumyuka wa president majjesca alupo takyalina amuvuganya ku kifo kyomubaka wa parliament omukyala owa district ye katakwi,1
UG_TRUE_347,Omulangira Nakibinge asoomozezza abasirikale bakendeeze obukambwe baleke bannauganda balonde abakulembeze mu mirembe – abadde akyazizza Kyagulanyi Ssentamu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,omulangira nakibinge asoomozezza abasirikale bakendeeze obukambwe baleke bannauganda balonde abakulembeze mu mirembe abadde akyazizza kyagulanyi ssentamu,1
UG_TRUE_348,Kooti enywezezza ekya Mathias Walukagga okugobwa mu lwokaano lw’okuvuganya ng’omubaka wa parliament owa Busiro East mu kalulu akajja 2026 –  ebiwandiiko by’obuyigirize ebyessalira tebinawera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,24,kooti enywezezza ekya mathias walukagga okugobwa mu lwokaano lwokuvuganya ngomubaka wa parliament owa busiro east mu kalulu akajja 2026 ebiwandiiko byobuyigirize ebyessalira tebinawera,1
UG_TRUE_349,Abantu 2 bafiiridde mu kabenje akagudde e Nabusanke ku lw’e Masaka – abalala bamenyese,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 2 bafiiridde mu kabenje akagudde e nabusanke ku lwe masaka abalala bamenyese,1
UG_TRUE_350,Eklezia ezzeemu okuziika eyali Ssaabasumba Joseph Kiwanuka Nakabaale mu lutikko e Lubaga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,eklezia ezzeemu okuziika eyali ssaabasumba joseph kiwanuka nakabaale mu lutikko e lubaga,1
UG_TRUE_351,"Kooti etaddewo olwanga 22 December,2025 okuwa ensala ku by’okugoba Mathias Walukagga mu lwokaano lw’okuvuganya ng’omubaka wa Busiro East",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,kooti etaddewo olwanga 22 december2025 okuwa ensala ku byokugoba mathias walukagga mu lwokaano lwokuvuganya ngomubaka wa busiro east,1
UG_TRUE_352,Ssentebe wa district ye Kitagwenda asindiikiddwa ku alimanda okutuusa omwaka ogujja 2026 – avunaanibwa gwakusaba bantu ensimbi ng’abasuubizza emirimu naatagibawa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,ssentebe wa district ye kitagwenda asindiikiddwa ku alimanda okutuusa omwaka ogujja 2026 avunaanibwa gwakusaba bantu ensimbi ngabasuubizza emirimu naatagibawa,1
UG_TRUE_353,Abantu 10 bafiiridde mu kabenje akagudde e Busowa ku luguudo lwa Bugiri – Tororo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 10 bafiiridde mu kabenje akagudde e busowa ku luguudo lwa bugiri tororo,1
UG_TRUE_354,Asse munne neyetwala ku police e Luweero – amulaanze kubba biscuit we,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,asse munne neyetwala ku police e luweero amulaanze kubba biscuit,1
UG_TRUE_355,Omujaasi wa UPDF afiiridde mu kabenje akagudde e Bombo – abajaasi abalala abakuuma minister Huda Olele n’abantu ba bulijjo bali mu ddwaliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,22,omujaasi wa updf afiiridde mu kabenje akagudde e bombo abajaasi abalala abakuuma minister huda olele nabantu ba bulijjo bali mu ddwaliro,1
UG_TRUE_356,"Akakiiko k’ebyokulonda kataangaazizza ku by’emisango gy’ebyokulonda egitanasalibwa – okulonda kubuzaayo omwezi gumu kutuuke nga 15 January,2026",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,akakiiko kebyokulonda kataangaazizza ku byemisango gyebyokulonda egitanasalibwa okulonda kubuzaayo omwezi gumu kutuuke nga 15 january2026,1
UG_TRUE_357,Uganda Human Rights Commission eragidde police esattulule obubinja bwonna obukuuma bannabyabufuzi – bwabulabe eri ebyokwerinda by’eggwanga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,uganda human rights commission eragidde police esattulule obubinja bwonna obukuuma bannabyabufuzi bwabulabe eri ebyokwerinda byeggwanga,1
UG_TRUE_358,Abantu 2 bafiiridde mu kabenje e Kamuli – pikipiki eyingiiridde tulakita y’ebikajjo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,abantu 2 bafiiridde mu kabenje e kamuli pikipiki eyingiiridde tulakita yebikajjo,1
UG_TRUE_359,Police enunudde abavubuka 47 e Nsangi – kigambibwa babadde basuubiziddwa emirimu gy’okukolera ku mutimbagano,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,police enunudde abavubuka 47 e nsangi kigambibwa babadde basuubiziddwa emirimu gyokukolera ku mutimbagano,1
UG_TRUE_360,Kkooti enkulu mu Kampala eramudde nti minister wébyettaka talina buyinza busazaamu byapya byéttaka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,kkooti enkulu mu kampala eramudde nti minister wbyettaka talina buyinza busazaamu byapya byttaka,1
UG_TRUE_361,Akakiiko k’ebyokulonda ketaaga ennyongereza ya Shs obuwumbi 502 okuggusa okulonda kwa 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,akakiiko kebyokulonda ketaaga ennyongereza ya shs obuwumbi 502 okuggusa okulonda kwa 2026,1
UG_TRUE_362,"Akakiiko k’ebyokulonda katuusizza obuuma obulala emitwalo 49,000 obugenda okukozesebwa mu kulonda kwa 2026 – Ssentebe waako Simon Byabakama asuubizza bannauganda akalulu ak’amazima n’obwenkanya",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,23,akakiiko kebyokulonda katuusizza obuuma obulala emitwalo 49000 obugenda okukozesebwa mu kulonda kwa 2026 ssentebe waako simon byabakama asuubizza bannauganda akalulu akamazima nobwenkanya,1
UG_TRUE_363,Abantu 2 bafiiridde mu kabenje akagudde e Busaabala – omu ali mu mbeera mbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 2 bafiiridde mu kabenje akagudde e busaabala omu ali mu mbeera mbi,1
UG_TRUE_364,Akakiiko k’ebyokulonda kagobye abantu abalala 2 mu lwokaano lw’okuvuganya ku bifo by’ababaka ba parliament mu kalulu ka 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,akakiiko kebyokulonda kagobye abantu abalala 2 mu lwokaano lwokuvuganya ku bifo byababaka ba parliament mu kalulu ka 2026,1
UG_TRUE_365,Police e Kalungu eggalidde agambibwa okuggya ku bantu sente mu lukujjukujju abayambeko okuzza obuggya endagamuntu zabwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,police e kalungu eggalidde agambibwa okuggya ku bantu sente mu lukujjukujju abayambeko okuzza obuggya endagamuntu zabwe,1
UG_TRUE_366,Bannauganda abawera obukadde 21 bebasuubirwa okukuba akalulu mu kulonda kwa 2026 – kutandika 15 January,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,bannauganda abawera obukadde 21 bebasuubirwa okukuba akalulu mu kulonda kwa 2026 kutandika 15 january,1
UG_TRUE_367,Abantu abalala 30 basimbiddwa mu kooti ku misango gy’okubbiririra ebigezo bya PLE ebya 2025,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu abalala 30 basimbiddwa mu kooti ku misango gyokubbiririra ebigezo bya ple ebya 2025,1
UG_TRUE_368,OC w’e Ntaawo Mukono akubiddwa amasasi – police etandise okunoonyereza ku bazigu abamusse,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,oc ntaawo mukono akubiddwa amasasi police etandise okunoonyereza ku bazigu abamusse,1
UG_TRUE_369,Police eyisizza ekiragiro ku bannabyabufuzi abakuba enkuηaana mu makubo saako okukozesa ambulance okubaggulira amakubo – boolekedde okukwatibwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,police eyisizza ekiragiro ku bannabyabufuzi abakuba enkuaana mu makubo saako okukozesa ambulance okubaggulira amakubo boolekedde okukwatibwa,1
UG_TRUE_370,Omupolice asaangiddwa afiiridde mu maka ge,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6,omupolice asaangiddwa afiiridde mu maka ge,1
UG_TRUE_371,Emmotoka ebadde edduka akapaalo esaabadde abantu e Namayumba – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,emmotoka ebadde edduka akapaalo esaabadde abantu e namayumba omu afiiriddewo,1
UG_TRUE_372,Abakulembeze batabuse olw’ababba seminti ku bizimbe bya government e Kalungu – ekizimbe ekibadde kigenda okutongozebwa kisangiddwamu ennyaafa nga kikyali kipya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,abakulembeze batabuse olwababba seminti ku bizimbe bya government e kalungu ekizimbe ekibadde kigenda okutongozebwa kisangiddwamu ennyaafa nga kikyali kipya,1
UG_TRUE_373,Bryan White agguddwako emisango gy’okutta n’okusaddaaka omuntu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,bryan white agguddwako emisango gyokutta nokusaddaaka omuntu,1
UG_TRUE_374,"Abakozi abasoba mu mitwalo 50,000 bebagenda okuwandiisibwa okukozesa obuuma obulondesa mu kalulu ka 2026 – bu Biometric Voter verification machines",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,abakozi abasoba mu mitwalo 50000 bebagenda okuwandiisibwa okukozesa obuuma obulondesa mu kalulu ka 2026 bu biometric voter verification machines,1
UG_TRUE_375,Akakiiko ka National Council for Higher Education katangaazizza ku biwandiiko by’abesimbawo ku bifo by’obubaka bwa parliament nga tebalina satifikeeti ya S.6,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,21,akakiiko ka national council higher education katangaazizza ku biwandiiko byabesimbawo ku bifo byobubaka bwa parliament nga tebalina satifikeeti ya s6,1
UG_TRUE_376,Lukululana ewabye neyingirira ennyumba e Lwamata – mufiiriddemu omwana n’okulumya abalala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,lukululana ewabye neyingirira ennyumba e lwamata mufiiriddemu omwana nokulumya abalala,1
UG_TRUE_377,Abantu 2 bateeberezebwa okuba nga bafiiridde mu kabenje akagudde e Makindye ku bitaala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,abantu 2 bateeberezebwa okuba nga bafiiridde mu kabenje akagudde e makindye ku bitaala,1
UG_TRUE_378,Police ekutte abapakasi 3 abagambibwa okutta mukama wabwe nebamuziika mu district ye Buikwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,police ekutte abapakasi 3 abagambibwa okutta mukama wabwe nebamuziika mu district ye buikwe,1
UG_TRUE_379,Omuliro gusaanyizaawo ebintu by’abayizi ba University e Wandegeya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,omuliro gusaanyizaawo ebintu byabayizi ba university e wandegeya,1
UG_TRUE_380,Omwana ow’emyezi 4 afiiridde mu muliro ogukutte ennyumba e Namayingo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,omwana owemyezi 4 afiiridde mu muliro ogukutte ennyumba e namayingo,1
UG_TRUE_381,"Abasibe emitwalo 78,959 bebakuumibwa mu makomera okwetoloola Uganda – balina abakuumi abasoba mu mutwalo mulamba",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,abasibe emitwalo 78959 bebakuumibwa mu makomera okwetoloola uganda balina abakuumi abasoba mu mutwalo mulamba,1
UG_TRUE_382,Abayizi ba S.6 abasoba mu mitwalo 16 batandise okutuula ebibuuzo bya UNEB  2025,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,abayizi ba s6 abasoba mu mitwalo 16 batandise okutuula ebibuuzo bya uneb 2025,1
UG_TRUE_383,"Pastor Samuel Kajoba atuuziddwa nga Chancellor ow’omusanvu owa Bugema University – natikkira n’abayizi 1,779",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,pastor samuel kajoba atuuziddwa nga chancellor owomusanvu owa bugema university natikkira nabayizi 1779,1
UG_TRUE_384,Abagambibwa okuteega emmotoka nebabbako emmere y’ababundabunda mu West Nile bakwatiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,abagambibwa okuteega emmotoka nebabbako emmere yababundabunda mu west nile bakwatiddwa,1
UG_TRUE_385,Police ekutte abantu 4 abagambibwa okumenya ekkanisa e Nkoowe nebabbamu ebintu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,police ekutte abantu 4 abagambibwa okumenya ekkanisa e nkoowe nebabbamu ebintu,1
UG_TRUE_386,Police ekutte ssentebe wa KACITA Issa Ssekitto – kigambibwa abadde akuma omuliro mu basuubuzi bekalakaase,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15,police ekutte ssentebe wa kacita issa ssekitto kigambibwa abadde akuma omuliro mu basuubuzi bekalakaase,1
UG_TRUE_387,Okujingirira ebiwandiiko by’obuyigirize mu bavuganya ku bifo by’ababaka ba parliament – kwefuze okwemulugunya okwatwaliddwa mu kakiiko k’ebyokulonda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,okujingirira ebiwandiiko byobuyigirize mu bavuganya ku bifo byababaka ba parliament kwefuze okwemulugunya okwatwaliddwa mu kakiiko kebyokulonda,1
UG_TRUE_388,Omukulu w’essomero akwatiddwa e Kabale – lwakugaana muyizi wa P.7 okukola ebibuuzo bya PLE ng’essomero limubanja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16,omukulu wessomero akwatiddwa e kabale lwakugaana muyizi wa p7 okukola ebibuuzo bya ple ngessomero limubanja,1
UG_TRUE_389,Akakiiko k’ebyokulonda kasisinkanye ababaka b’abesimbyewo ku bwa President mu kalulu ka 2026 – bakubye tooci mu kakuyege eyakakolebwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18,akakiiko kebyokulonda kasisinkanye ababaka babesimbyewo ku bwa president mu kalulu ka 2026 bakubye tooci mu kakuyege eyakakolebwa,1
UG_TRUE_390,Ebibuuzo bya PLE 2025 bitaandise – waliwo abakwatiddwa nga bateeberezebwa okugulirira abakuuma ebigezo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13,ebibuuzo bya ple 2025 bitaandise waliwo abakwatiddwa nga bateeberezebwa okugulirira abakuuma ebigezo,1
UG_TRUE_391,Abazigu balumbye ebitebe bya police mu bitundu bye Rwenzori – waliwo abattiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12,abazigu balumbye ebitebe bya police mu bitundu bye rwenzori waliwo abattiddwa,1
UG_TRUE_392,Police ekutte agambibwa okutemula omukuumi wa Kampuni ya Corporate Security Limited,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,police ekutte agambibwa okutemula omukuumi wa kampuni ya corporate security limited,1
UG_TRUE_393,Abantu 9 bafiiridde mu Nnamutikkwa w’enkuba atonnye mu bitundu bye Sebei,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,abantu 9 bafiiridde mu nnamutikkwa wenkuba atonnye mu bitundu bye sebei,1
UG_TRUE_394,Bannakibiina kya NUP 10 abaakwatiddwa e Lira ku woteeri Kyagulanyi Ssentamu mweyasuze – bagguddwako gwa bubbi n’okwonoona ebintu bya police,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,bannakibiina kya nup 10 abaakwatiddwa e lira ku woteeri kyagulanyi ssentamu mweyasuze bagguddwako gwa bubbi nokwonoona ebintu bya police,1
UG_TRUE_395,Bannansi ba Tanzania batandise okulonda abakulembeze babwe mu kalulu ka bonna 2025 – abantu 17 bebali ku kakonge ka president,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,bannansi ba tanzania batandise okulonda abakulembeze babwe mu kalulu ka bonna 2025 abantu 17 bebali ku kakonge ka president,1
UG_TRUE_396,Bannauganda basabidde Raila Omolo Odinga – bamutenderezza olw’okulwanirira emirembe mu Africa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11,bannauganda basabidde raila omolo odinga bamutenderezza olwokulwanirira emirembe mu africa,1
UG_TRUE_397,Eleçtoral Commission etuusizza Obuuma obugenda okweyambisibwa mu kulonda ka 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,eletoral commission etuusizza obuuma obugenda okweyambisibwa mu kulonda ka 2026,1
UG_TRUE_398,Endagamuntu ezisoba mu bukadde 5 zimaze okutuusibwa ku bitebe bya NIRA ebyenjawulo – NIRA egamba nti abanonayo ezaabwe bakyali batono,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,endagamuntu ezisoba mu bukadde 5 zimaze okutuusibwa ku bitebe bya nira ebyenjawulo nira egamba nti abanonayo ezaabwe bakyali batono,1
UG_TRUE_399,Lutikko y’e Lubaga ejaguzza emyaka 100 bukyanga etukuzibwa 1925 – 2025  – ettaka lyawebwayo Obwakabaka bwa Buganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17,lutikko ye lubaga ejaguzza emyaka 100 bukyanga etukuzibwa 1925 2025 ettaka lyawebwayo obwakabaka bwa buganda,1
UG_TRUE_400,"Ssaabasajja Kabaka agguddewo ekkaddiyizo lya Eklezia katulika –  Kabaka Muteesa I,  Catholic Memorial Museum",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,ssaabasajja kabaka agguddewo ekkaddiyizo lya eklezia katulika kabaka muteesa catholic memorial museum,1
UG_TRUE_401,"Akakiiko k’ebyokulonda kalabudde bonna abasunsuddwa okuvuganya ku bifo by’ababaka ba parliament – obutagezaako kutandika kukuba nkuηaana nga 10 November,2025 terunatuuka",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20,akakiiko kebyokulonda kalabudde bonna abasunsuddwa okuvuganya ku bifo byababaka ba parliament obutagezaako kutandika kukuba nkuaana nga 10 november2025 terunatuuka,1
UG_TRUE_402,Bishop Charles Martin Wamika omusumba w’e Busoga afudde!,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8,bishop charles martin wamika omusumba busoga afudde,1
UG_TRUE_403,Abantu 46 bafiiridde mu kabenje akagudde ku luguudo oluva e Kampala okudda e Gulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,abantu 46 bafiiridde mu kabenje akagudde ku luguudo oluva e kampala okudda e gulu,1
UG_TRUE_404,"Akakiiko k’ebyokulonda kalangiridde olwa nga 15 January,2026 kwekulonda president wa Uganda n’ababaka ba parliament",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14,akakiiko kebyokulonda kalangiridde olwa nga 15 january2026 kwekulonda president wa uganda nababaka ba parliament,1
UG_TRUE_405,Abaana 3 bafiiridde mu Nnabbambula w’omuliro akutte ennyumba e Butambala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10,abaana 3 bafiiridde mu nnabbambula womuliro akutte ennyumba e butambala,1
UG_TRUE_406,Omusirikale wa police e Kyotera afudde kibwatukira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7,omusirikale wa police e kyotera afudde kibwatukira,1
