id,text,label,source,platform_type,language,date_collected,text_length
UG_TRUE_320,Kasibante Robert yefukuludde ku by’okuwakanya ebyava mu kaluku ka 2026 ak’okulonda president wa Uganda – asabye kooti ensukkulumu omusango aguggyeyo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_321,Abantu 3 bafiiridde mu kabenje akagudde e Nakaseke – Takisi ebaddemu abasaabaze etomereganye n’emmotoka ebadde etisse emiti,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_322,Ebibuuzo by’abayizi ba Bamure Primary School abaakola PLE mu 2025 ebyali byabula bizuuliddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_323,UNEB eyagala enkola ey’okugaba obubonero mu bibuuzo bya PLE eggyibwewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_324,Ebyava mu bibuuzo bya PLE 2025 bifulumye – Minister w’ebyenjigiriza alabudde abasomesa abatayagala kukyuka na nkyukakyuka y’ebisomesebwa nti bawummule obusomesa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_325,"Ebya PLE bifuluma leero 30 January,2026 – abazadde abataamalayo bisale by’amasomero sibakubirabako",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_326,Kooti ensukkulumu etandise okuwulira omusango oguwakanya obuwanguzi bwa Yoweri Kaguta Museveni mu kalulu ka 2026 – Robert Kasibante yeyatwalayo omusango,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_327,Police ekutte abantu 5 abateeberezebwa okubbisa emmundu – kigambibwa beebatta eyali ekulira police e Ntaawo Mukono,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_328,Abaana 2 bafiiridde mu muliro e Kabowa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_329,Ddereeva abadde avuga emisinde mu kibuga wakati – atomedde 3 nabattirawo e Mbale,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_330,Muwanga Kivumbi omubaka w’e Butambala agguddwako omusango gwa butujju,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_331,Abantu 2 bafiiridde mu muliro ogukutte ennyumba e Kikaaya Kawempe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_332,Parliament esunsudde Ssaabalamuzi omuggya Flavian Zeija,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6
UG_TRUE_333,Omubaka wa Butambala Muwanga Kivumbi akwatiddwa – byekuusa ku busambattuko obwafiiramu abantu mu kulonda kw’e Butambala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_334,Kooti eyisizza ekirago ky’okuddamu okubala obululu bw’ekifo ky’omubaka wa Kalungu West – Joseph Ssewungu Gonzaga yeyabadde alaangiriddwa ku buwanguzi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_335,Statehouse Anti Corruption Unit ekutte abakozi ba government abagambibwa okubulankanya ensimbi ezaali ez’okukola oluguudo e Kamuli,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_336,"Geraldine Namirembe Bitamazire eyaliko minister w’ebyenjigiriza aziikibwa nga 21 January,2026",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_337,"Kooti ensukkulumu egobye omusango gw’okuyimiriza okulonda kwa bonna okugenda okubaawo nga 15 January,2026",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_338,Abantu 2 bafiiriddewo mbulaga abalala baddusiddwa mu malwaliro – emmotoka zitomereganye bwenyi ku bwenyi e Bukomansimbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_339,Police ekoze ekikwekweto ku babbira ku Nothern-bypass – omu akubiddwa amasasi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_340,Police etandise okunoonyereza ku nfa ya Dr. Patrick Mugizi abadde omusomesa wa MUBS ne Victoria University,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_341,President Museveni ayimirizza eby’okusengula abantu ku ttaka lye Kasokoso – alagidde National Housing enoonye ettaka ewalala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_342,Abasuze mu kalippagano k’ebidduka akakutte e Mpigi batenda – abamu babalagidde bakozese ekidyeri,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_343,Police eyigga omuzadde agambibwa nti yakkirizza omwana ow’emyaka 6 okuvuga emmotoka – erabudde abavuga ebidduka nga tebalina bisaanyizo batwalibwa mu kkooti butereevu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,22
UG_TRUE_344,Obutabanguko mu maka – Omusajja ateeberezebwa okutta mukyalawe lwabutafumba mmere ya Ssekukkulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_345,President Museveni ayimirizza ekibinja ky’amagye ekibadde kirwanyisa envuba embi ku nnyanja – alagidde watondebwewo obukiiko obuggya obutuulako abavubi ku myalo egyenjawulo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,21
UG_TRUE_346,Omumyuka wa president Maj.Jesca Alupo takyalina amuvuganya ku kifo ky’omubaka wa parliament omukyala owa district ye Katakwi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_347,Omulangira Nakibinge asoomozezza abasirikale bakendeeze obukambwe baleke bannauganda balonde abakulembeze mu mirembe – abadde akyazizza Kyagulanyi Ssentamu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_348,Kooti enywezezza ekya Mathias Walukagga okugobwa mu lwokaano lw’okuvuganya ng’omubaka wa parliament owa Busiro East mu kalulu akajja 2026 –  ebiwandiiko by’obuyigirize ebyessalira tebinawera,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,24
UG_TRUE_349,Abantu 2 bafiiridde mu kabenje akagudde e Nabusanke ku lw’e Masaka – abalala bamenyese,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_350,Eklezia ezzeemu okuziika eyali Ssaabasumba Joseph Kiwanuka Nakabaale mu lutikko e Lubaga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_351,"Kooti etaddewo olwanga 22 December,2025 okuwa ensala ku by’okugoba Mathias Walukagga mu lwokaano lw’okuvuganya ng’omubaka wa Busiro East",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_352,Ssentebe wa district ye Kitagwenda asindiikiddwa ku alimanda okutuusa omwaka ogujja 2026 – avunaanibwa gwakusaba bantu ensimbi ng’abasuubizza emirimu naatagibawa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_353,Abantu 10 bafiiridde mu kabenje akagudde e Busowa ku luguudo lwa Bugiri – Tororo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_354,Asse munne neyetwala ku police e Luweero – amulaanze kubba biscuit we,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_355,Omujaasi wa UPDF afiiridde mu kabenje akagudde e Bombo – abajaasi abalala abakuuma minister Huda Olele n’abantu ba bulijjo bali mu ddwaliro,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,22
UG_TRUE_356,"Akakiiko k’ebyokulonda kataangaazizza ku by’emisango gy’ebyokulonda egitanasalibwa – okulonda kubuzaayo omwezi gumu kutuuke nga 15 January,2026",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_357,Uganda Human Rights Commission eragidde police esattulule obubinja bwonna obukuuma bannabyabufuzi – bwabulabe eri ebyokwerinda by’eggwanga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_358,Abantu 2 bafiiridde mu kabenje e Kamuli – pikipiki eyingiiridde tulakita y’ebikajjo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_359,Police enunudde abavubuka 47 e Nsangi – kigambibwa babadde basuubiziddwa emirimu gy’okukolera ku mutimbagano,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_360,Kkooti enkulu mu Kampala eramudde nti minister wébyettaka talina buyinza busazaamu byapya byéttaka,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_361,Akakiiko k’ebyokulonda ketaaga ennyongereza ya Shs obuwumbi 502 okuggusa okulonda kwa 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_362,"Akakiiko k’ebyokulonda katuusizza obuuma obulala emitwalo 49,000 obugenda okukozesebwa mu kulonda kwa 2026 – Ssentebe waako Simon Byabakama asuubizza bannauganda akalulu ak’amazima n’obwenkanya",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,23
UG_TRUE_363,Abantu 2 bafiiridde mu kabenje akagudde e Busaabala – omu ali mu mbeera mbi,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_364,Akakiiko k’ebyokulonda kagobye abantu abalala 2 mu lwokaano lw’okuvuganya ku bifo by’ababaka ba parliament mu kalulu ka 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_365,Police e Kalungu eggalidde agambibwa okuggya ku bantu sente mu lukujjukujju abayambeko okuzza obuggya endagamuntu zabwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_366,Bannauganda abawera obukadde 21 bebasuubirwa okukuba akalulu mu kulonda kwa 2026 – kutandika 15 January,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_367,Abantu abalala 30 basimbiddwa mu kooti ku misango gy’okubbiririra ebigezo bya PLE ebya 2025,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_368,OC w’e Ntaawo Mukono akubiddwa amasasi – police etandise okunoonyereza ku bazigu abamusse,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_369,Police eyisizza ekiragiro ku bannabyabufuzi abakuba enkuηaana mu makubo saako okukozesa ambulance okubaggulira amakubo – boolekedde okukwatibwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_370,Omupolice asaangiddwa afiiridde mu maka ge,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,6
UG_TRUE_371,Emmotoka ebadde edduka akapaalo esaabadde abantu e Namayumba – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_372,Abakulembeze batabuse olw’ababba seminti ku bizimbe bya government e Kalungu – ekizimbe ekibadde kigenda okutongozebwa kisangiddwamu ennyaafa nga kikyali kipya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_373,Bryan White agguddwako emisango gy’okutta n’okusaddaaka omuntu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_374,"Abakozi abasoba mu mitwalo 50,000 bebagenda okuwandiisibwa okukozesa obuuma obulondesa mu kalulu ka 2026 – bu Biometric Voter verification machines",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_375,Akakiiko ka National Council for Higher Education katangaazizza ku biwandiiko by’abesimbawo ku bifo by’obubaka bwa parliament nga tebalina satifikeeti ya S.6,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,21
UG_TRUE_376,Lukululana ewabye neyingirira ennyumba e Lwamata – mufiiriddemu omwana n’okulumya abalala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_377,Abantu 2 bateeberezebwa okuba nga bafiiridde mu kabenje akagudde e Makindye ku bitaala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_378,Police ekutte abapakasi 3 abagambibwa okutta mukama wabwe nebamuziika mu district ye Buikwe,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_379,Omuliro gusaanyizaawo ebintu by’abayizi ba University e Wandegeya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_380,Omwana ow’emyezi 4 afiiridde mu muliro ogukutte ennyumba e Namayingo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_381,"Abasibe emitwalo 78,959 bebakuumibwa mu makomera okwetoloola Uganda – balina abakuumi abasoba mu mutwalo mulamba",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_382,Abayizi ba S.6 abasoba mu mitwalo 16 batandise okutuula ebibuuzo bya UNEB  2025,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_383,"Pastor Samuel Kajoba atuuziddwa nga Chancellor ow’omusanvu owa Bugema University – natikkira n’abayizi 1,779",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_384,Abagambibwa okuteega emmotoka nebabbako emmere y’ababundabunda mu West Nile bakwatiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_385,Police ekutte abantu 4 abagambibwa okumenya ekkanisa e Nkoowe nebabbamu ebintu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_386,Police ekutte ssentebe wa KACITA Issa Ssekitto – kigambibwa abadde akuma omuliro mu basuubuzi bekalakaase,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_387,Okujingirira ebiwandiiko by’obuyigirize mu bavuganya ku bifo by’ababaka ba parliament – kwefuze okwemulugunya okwatwaliddwa mu kakiiko k’ebyokulonda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_388,Omukulu w’essomero akwatiddwa e Kabale – lwakugaana muyizi wa P.7 okukola ebibuuzo bya PLE ng’essomero limubanja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_389,Akakiiko k’ebyokulonda kasisinkanye ababaka b’abesimbyewo ku bwa President mu kalulu ka 2026 – bakubye tooci mu kakuyege eyakakolebwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_390,Ebibuuzo bya PLE 2025 bitaandise – waliwo abakwatiddwa nga bateeberezebwa okugulirira abakuuma ebigezo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_391,Abazigu balumbye ebitebe bya police mu bitundu bye Rwenzori – waliwo abattiddwa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_392,Police ekutte agambibwa okutemula omukuumi wa Kampuni ya Corporate Security Limited,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_393,Abantu 9 bafiiridde mu Nnamutikkwa w’enkuba atonnye mu bitundu bye Sebei,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_394,Bannakibiina kya NUP 10 abaakwatiddwa e Lira ku woteeri Kyagulanyi Ssentamu mweyasuze – bagguddwako gwa bubbi n’okwonoona ebintu bya police,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_395,Bannansi ba Tanzania batandise okulonda abakulembeze babwe mu kalulu ka bonna 2025 – abantu 17 bebali ku kakonge ka president,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_396,Bannauganda basabidde Raila Omolo Odinga – bamutenderezza olw’okulwanirira emirembe mu Africa,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_397,Eleçtoral Commission etuusizza Obuuma obugenda okweyambisibwa mu kulonda ka 2026,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_398,Endagamuntu ezisoba mu bukadde 5 zimaze okutuusibwa ku bitebe bya NIRA ebyenjawulo – NIRA egamba nti abanonayo ezaabwe bakyali batono,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_399,Lutikko y’e Lubaga ejaguzza emyaka 100 bukyanga etukuzibwa 1925 – 2025  – ettaka lyawebwayo Obwakabaka bwa Buganda,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_400,"Ssaabasajja Kabaka agguddewo ekkaddiyizo lya Eklezia katulika –  Kabaka Muteesa I,  Catholic Memorial Museum",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_401,"Akakiiko k’ebyokulonda kalabudde bonna abasunsuddwa okuvuganya ku bifo by’ababaka ba parliament – obutagezaako kutandika kukuba nkuηaana nga 10 November,2025 terunatuuka",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_402,Bishop Charles Martin Wamika omusumba w’e Busoga afudde!,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_403,Abantu 46 bafiiridde mu kabenje akagudde ku luguudo oluva e Kampala okudda e Gulu,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_404,"Akakiiko k’ebyokulonda kalangiridde olwa nga 15 January,2026 kwekulonda president wa Uganda n’ababaka ba parliament",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_405,Abaana 3 bafiiridde mu Nnabbambula w’omuliro akutte ennyumba e Butambala,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_406,Omusirikale wa police e Kyotera afudde kibwatukira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_407,"Raila Amoro Odinga aziikiddwa mu bitiibwa bya Kenya ebijjuvu – bangi bamutenderezza olw’okwagala ensi ye, n’okukulemberamu eby’obufuzi eby’ensonga ebitali byakunonyaayo nsimbi",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,21
UG_TRUE_408,Government ya Uganda eyagala ekkirizibwe yewole ensimbi  Trillion 7 n’obuwumbi 140 – ezimu zigenda mu byabulimi amasannyalaze n’enguudo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_409,Kyaddaaki abasomesa abegattira mu kibiina kya UNATU bakkirizza okuddamu okusomesa abayizi – balinze parliament kyenaasalawo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_410,"Kooti enkulu eyimirizza Ttabamiruka w’ekibiina ekigatta Bannamateeka ekya Uganda Law Society – abadde wakubeerawo nga 18 October,2025",TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_411,Police ekutte abantu 4 abagambibwa okubbisa emmundu mu Wakiso,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_412,Omuyizi wa primary e Jinja akubye munne ekikonde ekimuttiddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_413,Omulamuzi Emmanuel Baguma azzeemu okugaana okuva mu musango oguvunaanibwa Dr.Kiiza Besigye ne Obed Kamulegeya,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_414,Raila Omoro Odinga afiiridde ku myaka 80 – government ya Kenya erangiridde wiiki namba ey’okumukungubagira,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_415,Abatuuze be Maya bali ku bunkenke – ababbi babateega bava ku mirimu nebabanyagulula,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_416,Police ekutte 2 abateeberezebwa okutemula omuyizi w’essomero lya Kitebi SS,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_417,Abamu ku bayizi ba S.4 e Buvuma ebigezo babitaandise kikeerezi olw’empewo ebadde ekunta ku nnyanja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_418,Ebigezo bya S.4 ebya UNEB 2025 bitandise – batandikidde ku kigezo kya Geography,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_419,IGG omuggya Omulamuzi Aisha Naluzze asunsuddwa parliament – aweze okufaafaagana n’abalyi b’enguzi mu bitongole bya government,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_420,Col. Samson Monday eyali awenjezebwa olw’okuyeekera government ya president Museveni – azzeemu okulabika ku mikolo gy’amefuga ga Uganda age 63,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_421,Omukago gwa IPOD gutandise okwekenneenya okusaba kwa NUP okugwegattako,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_422,President Museveni alonze Omulamuzi Aisha Batala Naluzze okufuuka Kaliisoliiso wa government omuggya – Betty Kamya tamwongedde kisanja,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_423,Prof.Grace Lubaale alondeddwa ng’omulabirizi omuggya ow’Obulabirizi bwa Busoga,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_424,Bannakyewa baddukidde mu kooti bagala bannansi ba Kenya 2 abagambibwa nti baali bava ku nkuηaana za Kyagulanyi Ssentamu baleetebwe mu kooti- Police ebegaanye temanyi gyebali,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,25
UG_TRUE_425,Abasirikale ba police bagudde ku kabenje e Mutukula – omu afiiriddewo,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_426,Kooti egobye okusaba kw’omubaka Allan Ssewanyana ku misango gy’ebijambiya – akukkulumidde ekibiina kya NUP,TRUE,CBS FM,traditional_media,Luganda,2/19/2026,14
